1	0.999989 102 45 209 201
1	0.109678 244 282 257 297
1	0.1095 158 288 225 373
1	0.108308 303 205 314 232
1	0.108279 236 275 261 309
1	0.107349 244 285 320 361
1	0.107212 287 203 300 235
1	0.10701 272 202 283 229
1	0.106529 260 280 275 293
1	0.106237 233 220 259 254
1	0.10613 191 283 245 368
1	0.10607 244 313 316 388
1	0.106003 241 303 257 324
1	0.105569 225 338 235 353
1	0.104973 225 323 236 339
1	0.10493 252 273 282 304
1	0.104834 233 257 260 291
1	0.104342 296 212 315 272
1	0.104088 261 270 274 285
1	0.103975 299 199 317 243
1	0.103969 226 300 237 316
1	0.103962 287 211 305 265
1	0.103847 269 194 289 239
1	0.103841 238 296 262 331
1	0.103538 242 318 258 338
1	0.103264 261 298 307 341
1	0.103218 253 202 267 227
1	0.103155 211 304 221 320
1	0.10312 220 330 242 365
1	0.103089 240 267 254 283
1	0.102899 208 293 236 343
1	0.102832 221 315 242 347
1	0.102815 288 222 299 255
1	0.102812 232 196 260 233
1	0.102613 208 275 227 309
1	0.102612 246 344 286 379
1	0.102048 257 358 276 371
1	0.101874 212 282 225 303
1	0.101729 254 262 280 293
1	0.101618 222 293 242 325
1	0.101541 240 237 255 258
1	0.101467 242 299 280 345
1	0.101402 173 335 216 382
1	0.101329 225 356 237 375
1	0.101228 210 324 221 341
1	0.100647 213 336 223 350
1	0.100529 250 218 273 257
1	0.10051 238 312 265 348
1	0.100408 254 226 269 254
1	0.100371 248 195 271 237
1	0.100357 220 345 244 389
1	0.100343 206 297 225 329
1	0.100167 300 222 311 258
1	0.100157 267 213 288 258
