1	0.939623 81 57 151 158
1	0.11199 264 370 279 396
1	0.111718 190 297 221 340
1	0.110941 154 265 212 344
1	0.110916 279 374 288 397
1	0.110807 277 345 290 375
1	0.110237 260 364 283 402
1	0.110187 129 279 144 301
1	0.110143 133 258 147 280
1	0.109964 279 425 289 446
1	0.109777 279 397 287 416
1	0.108863 102 272 129 315
1	0.108859 177 273 229 347
1	0.108523 136 245 146 259
1	0.108363 280 413 289 437
1	0.108253 124 274 148 307
1	0.107983 262 350 280 377
1	0.107932 168 293 197 338
1	0.107746 265 393 276 415
1	0.107538 257 377 266 393
1	0.107469 274 363 290 402
1	0.106748 112 273 140 311
1	0.106658 275 333 289 361
1	0.106259 256 427 266 444
1	0.106109 255 395 265 413
1	0.105974 260 384 281 423
1	0.105967 275 389 290 428
1	0.105962 265 431 273 447
1	0.105904 129 253 152 288
1	0.105669 120 261 134 283
1	0.105288 119 245 130 262
1	0.105033 144 260 160 282
1	0.104512 131 300 144 319
1	0.104494 124 290 149 325
1	0.104424 113 250 141 292
1	0.104361 129 280 185 356
1	0.104035 277 421 291 451
1	0.103776 253 369 270 401
1	0.103623 106 277 160 351
1	0.103597 265 324 290 376
1	0.103569 141 298 172 341
1	0.103167 164 256 199 302
1	0.103157 145 279 159 301
1	0.103123 140 256 166 289
1	0.103001 134 325 145 336
1	0.102896 108 314 161 400
1	0.102664 268 415 276 432
1	0.102231 153 236 212 313
1	0.102061 246 435 255 449
1	0.102022 91 271 114 311
1	0.101887 250 348 270 382
1	0.101629 251 387 269 421
1	0.101459 154 261 175 284
1	0.101404 129 235 151 271
1	0.101379 88 249 135 322
1	0.101316 198 276 245 355
1	0.101273 95 261 124 306
1	0.101178 253 356 264 373
1	0.101162 108 -9 161 54
1	0.101066 112 232 139 272
1	0.10104 268 336 284 356
1	0.100842 108 326 118 340
1	0.100785 155 273 172 295
1	0.100756 142 271 163 302
1	0.100683 96 292 124 344
1	0.100317 105 247 159 316
1	0.100157 212 295 240 342
1	0.100155 87 275 134 359
1	0.100031 127 312 153 342
