1	0.98949 319 85 390 176
1	0.95432 17 111 31 132
1	0.914283 193 34 239 97
1	0.776551 63 15 116 96
1	0.166957 34 123 48 142
1	0.123132 189 2 208 23
1	0.120629 42 114 55 133
1	0.120269 114 80 132 110
1	0.120227 24 120 38 140
1	0.119394 167 95 180 113
1	0.11908 82 126 92 143
1	0.119008 435 59 445 72
1	0.118885 56 106 67 124
1	0.118686 417 55 429 69
1	0.118249 129 80 145 105
1	0.11809 38 98 49 117
1	0.117849 114 65 132 91
1	0.11773 158 95 170 113
1	0.117641 87 131 107 180
1	0.11761 432 44 442 55
1	0.117272 93 127 104 145
1	0.117214 92 138 105 166
1	0.117156 418 48 430 62
1	0.117013 124 71 152 110
1	0.11699 231 1 246 20
1	0.116986 0 129 11 146
1	0.116589 153 89 178 122
1	0.116562 56 123 69 141
1	0.116291 89 121 109 158
1	0.116267 201 4 227 35
1	0.116254 63 99 75 119
1	0.116094 8 130 35 182
1	0.116043 94 110 104 127
1	0.116041 431 31 440 42
1	0.115855 5 109 16 127
1	0.115672 136 94 149 112
1	0.115632 9 160 34 212
1	0.115601 22 176 35 202
1	0.115595 80 121 98 153
1	0.115451 84 109 94 125
1	0.11544 35 135 49 155
1	0.115352 415 70 426 82
1	0.115231 201 0 218 20
1	0.115185 79 101 100 135
1	0.115041 138 125 151 143
1	0.115035 34 145 86 224
1	0.114866 223 4 247 37
1	0.114813 93 149 106 180
1	0.114812 59 94 79 126
1	0.11475 2 135 14 157
1	0.114733 113 125 124 143
1	0.114695 106 85 131 122
1	0.114694 241 0 254 15
1	0.114668 117 108 128 126
1	0.114659 107 51 137 105
1	0.114438 145 73 173 114
1	0.114312 89 101 112 139
1	0.114268 53 102 73 132
1	0.114214 245 10 259 32
1	0.113947 414 30 426 43
1	0.113927 51 117 71 146
1	0.1139 387 65 411 98
1	0.11386 130 86 157 120
1	0.113788 134 109 147 129
1	0.113739 85 135 96 157
1	0.113725 57 139 68 155
1	0.113555 190 24 210 50
1	0.113426 436 13 447 27
1	0.113414 133 118 155 152
1	0.113402 386 77 409 112
1	0.113356 437 69 448 82
1	0.113344 9 106 34 147
1	0.113278 108 116 131 153
1	0.113225 19 101 32 121
1	0.113187 391 83 404 101
1	0.113178 393 70 405 86
1	0.113059 436 5 447 17
1	0.113002 36 95 55 124
1	0.112761 162 100 188 134
1	0.112621 109 100 133 139
1	0.112591 92 90 120 125
1	0.112571 113 138 126 162
1	0.112546 151 125 163 143
1	0.112516 -2 147 18 183
1	0.112392 78 145 106 206
1	0.112316 140 137 153 160
1	0.112269 376 71 390 89
1	0.112085 369 64 399 101
1	0.112053 415 45 433 65
1	0.112025 107 131 131 173
1	0.112017 23 130 45 161
1	0.11199 129 102 154 138
1	0.111976 243 26 254 40
1	0.111841 150 83 165 107
1	0.111813 435 88 446 103
1	0.11179 10 148 48 227
1	0.111706 430 53 447 73
1	0.111657 158 106 171 129
1	0.111539 6 105 23 132
1	0.111511 19 145 40 184
