1	0.89356 143 90 262 228
1	0.136699 47 157 104 240
1	0.11484 13 125 71 221
1	0.110778 -1 117 43 217
1	0.109766 303 267 319 328
1	0.109596 25 142 57 197
1	0.109338 53 177 90 233
1	0.109041 306 255 317 296
1	0.107993 0 134 29 197
1	0.107541 69 186 99 238
1	0.106061 59 209 69 223
1	0.105693 0 101 27 169
1	0.105684 309 240 318 271
1	0.104805 -3 49 30 156
1	0.104444 2 21 22 85
1	0.104164 26 176 57 233
1	0.104122 51 194 77 239
1	0.103836 305 232 320 288
1	0.103322 -1 7 32 111
1	0.102558 53 170 78 217
1	0.102463 51 149 86 199
1	0.102348 57 180 70 202
1	0.101999 67 203 83 227
1	0.101942 73 199 95 228
1	0.101817 0 173 28 230
1	0.101808 1 63 22 129
1	0.101702 276 421 291 450
1	0.101672 75 149 106 206
1	0.101518 306 425 316 448
1	0.101451 309 216 319 248
1	0.101116 51 216 73 256
1	0.100979 1 -2 25 49
1	0.100847 78 185 95 210
1	0.100833 57 227 66 242
1	0.100658 53 163 72 192
1	0.100012 295 428 305 449
