1	0.999707 290 47 353 128
1	0.994248 100 20 157 102
1	0.139593 404 364 435 403
1	0.131208 135 268 183 309
1	0.118305 322 170 371 272
1	0.117077 379 179 392 208
1	0.116609 310 162 351 263
1	0.116412 373 172 396 216
1	0.116322 112 234 157 279
1	0.115867 106 224 178 295
1	0.115245 376 170 388 192
1	0.114555 379 194 393 227
1	0.114458 134 234 153 253
1	0.114119 127 282 192 364
1	0.11399 320 184 342 244
1	0.113766 58 213 124 291
1	0.11367 357 171 381 220
1	0.113577 356 187 378 240
1	0.11324 395 180 409 205
1	0.112694 375 187 397 234
1	0.112553 129 227 161 258
1	0.11209 361 180 376 212
1	0.112088 72 232 113 281
1	0.111909 363 169 376 192
1	0.111734 396 169 409 190
1	0.11142 406 382 429 407
1	0.111234 358 149 370 168
1	0.110931 389 172 414 213
1	0.110467 350 137 378 186
1	0.110314 421 359 447 401
1	0.110288 24 208 91 289
1	0.110165 329 187 351 241
1	0.110085 322 209 340 248
1	0.110015 323 177 337 216
1	0.109949 4 212 17 252
1	0.109615 336 182 348 212
1	0.109554 432 387 449 411
1	0.109517 397 199 410 224
1	0.109517 112 233 126 252
1	0.109113 146 235 188 282
1	0.108948 335 187 365 257
1	0.108677 66 249 132 319
1	0.108627 391 192 414 232
1	0.108607 375 151 387 170
1	0.108571 144 232 168 258
1	0.108434 165 225 197 266
1	0.108318 114 256 129 273
1	0.10828 334 195 348 231
1	0.10817 324 169 335 196
1	0.108158 154 166 168 189
1	0.10791 149 156 175 199
1	0.107847 125 253 164 282
1	0.107821 319 156 344 221
1	0.10782 164 189 197 237
1	0.107751 178 321 238 405
1	0.107696 106 226 134 258
1	0.107211 343 150 354 170
1	0.107203 391 160 416 198
1	0.107181 124 277 171 317
1	0.107136 96 178 170 262
1	0.107048 135 259 152 272
1	0.10697 324 149 335 169
1	0.106956 318 141 342 191
1	0.106939 145 292 188 346
1	0.106885 304 194 350 302
1	0.106684 -28 72 116 281
1	0.106675 337 170 348 193
1	0.106414 162 176 193 220
1	0.106392 411 177 435 219
1	0.105969 16 207 49 258
1	0.105954 428 350 443 377
1	0.105852 357 173 415 268
1	0.105822 3 194 16 233
1	0.105751 337 137 361 188
1	0.105531 106 261 141 302
1	0.105516 370 139 396 181
1	0.105313 413 194 436 235
1	0.105182 111 296 157 342
1	0.104916 152 328 191 391
1	0.104901 113 199 153 246
1	0.104901 301 189 324 239
1	0.10489 106 250 137 285
1	0.104754 2 207 49 302
1	0.104702 149 254 174 272
1	0.10469 330 155 354 212
1	0.104565 358 142 418 231
1	0.10456 157 151 170 172
1	0.104478 1 184 22 246
1	0.104477 152 142 176 183
1	0.104463 63 139 125 234
1	0.104423 142 212 174 251
1	0.104407 154 180 170 206
1	0.104346 168 185 186 211
1	0.104281 147 191 177 235
1	0.104085 149 172 177 214
1	0.103944 111 269 131 293
1	0.103859 168 166 184 189
1	0.103827 2 220 23 267
1	0.103803 417 185 429 206
1	0.103686 161 156 193 201
