1	0.993968 51 51 158 213
1	0.926712 194 106 296 229
1	0.182645 129 273 264 429
1	0.13191 161 89 208 191
1	0.11203 287 304 306 327
1	0.108011 304 297 318 320
1	0.107958 295 288 326 332
1	0.106636 337 258 348 281
1	0.105653 338 239 349 261
1	0.104786 278 127 329 216
1	0.104577 303 284 317 305
1	0.104541 295 179 326 216
1	0.104374 175 343 187 359
1	0.104333 307 289 344 339
1	0.104073 337 228 348 249
1	0.103994 336 278 346 299
1	0.103362 279 281 338 359
1	0.103206 141 175 170 209
1	0.102956 293 282 307 300
1	0.102911 332 253 349 291
1	0.102874 275 298 300 329
1	0.102743 177 321 188 335
1	0.102742 333 233 350 268
1	0.102633 329 268 350 312
1	0.102535 167 343 193 385
1	0.102471 312 271 342 313
1	0.102363 175 349 190 374
1	0.10224 321 280 335 300
1	0.102237 297 272 326 314
1	0.101968 319 263 334 285
1	0.101517 173 298 186 319
1	0.101258 285 271 313 311
1	0.101016 331 218 350 256
1	0.100875 326 288 350 339
1	0.100543 256 291 283 332
1	0.100537 324 308 349 352
1	0.100473 252 280 308 363
1	0.100291 172 282 187 303
1	0.100002 195 302 205 319
