1	0.877522 342 26 426 136
1	0.546612 111 183 174 232
1	0.347189 80 5 144 89
1	0.166747 207 131 224 152
1	0.130064 203 132 229 163
1	0.129052 221 127 245 158
1	0.128702 234 119 258 150
1	0.126933 236 132 264 163
1	0.126086 200 119 226 154
1	0.125542 193 129 215 155
1	0.124167 217 119 262 169
1	0.124048 155 118 199 169
1	0.123523 240 122 256 141
1	0.12342 233 120 248 138
1	0.123184 207 123 223 145
1	0.1225 195 124 208 142
1	0.122024 226 142 258 180
1	0.121857 184 98 231 160
1	0.121119 194 138 224 181
1	0.120188 196 108 224 140
1	0.119563 204 113 220 130
1	0.118816 167 119 191 148
1	0.118743 113 130 148 161
1	0.118448 152 89 185 125
1	0.118317 149 72 182 105
1	0.11831 190 93 225 132
1	0.117973 244 150 262 167
1	0.11796 240 145 267 171
1	0.117888 103 144 158 197
1	0.117841 78 130 114 158
1	0.117585 193 114 209 130
1	0.117528 265 134 280 152
1	0.117527 231 179 283 228
1	0.117439 170 122 185 142
1	0.117161 139 58 192 117
1	0.11713 260 120 283 150
1	0.116733 173 130 190 151
1	0.116683 152 147 185 184
1	0.116543 267 140 281 158
1	0.116257 150 169 184 205
1	0.116232 263 125 278 142
1	0.116002 261 135 285 165
1	0.115902 246 157 271 182
1	0.115855 144 116 172 146
1	0.115841 154 109 185 145
1	0.115558 114 111 148 144
1	0.115318 112 149 149 182
1	0.115196 250 162 264 177
1	0.114906 204 106 218 121
1	0.114858 187 105 208 122
1	0.11482 148 139 195 197
1	0.114732 207 159 222 176
1	0.114575 170 113 183 129
1	0.114286 263 153 278 170
1	0.114264 228 150 243 168
1	0.114214 282 129 305 155
1	0.114187 287 134 301 150
1	0.114184 184 102 216 128
1	0.114166 258 147 282 174
1	0.113953 69 122 124 166
1	0.113952 288 144 299 159
1	0.113746 207 151 225 171
1	0.113545 109 205 145 231
1	0.113515 216 78 263 142
1	0.113342 226 105 239 119
1	0.113304 265 145 294 181
1	0.113181 119 203 165 229
1	0.113128 71 143 126 194
1	0.113066 260 162 274 180
1	0.113014 250 169 264 186
1	0.112909 246 166 270 191
1	0.112811 252 157 305 221
1	0.112803 261 187 297 226
1	0.11279 227 163 240 176
1	0.11255 230 87 257 125
1	0.112508 222 99 244 128
1	0.112452 253 136 302 196
1	0.112426 148 81 201 139
1	0.112413 228 165 261 201
1	0.112263 184 58 236 128
1	0.112259 222 157 246 183
1	0.111966 265 167 294 204
1	0.111862 123 214 162 234
1	0.111728 78 114 95 125
1	0.111582 256 120 300 170
1	0.111551 134 160 191 223
1	0.111319 243 179 259 197
1	0.111015 192 149 213 175
1	0.111001 147 128 166 150
1	0.110905 285 125 299 141
1	0.110833 284 150 297 167
1	0.110687 240 188 269 214
1	0.110609 236 114 506 266
1	0.110537 77 149 114 182
1	0.110524 226 154 276 212
1	0.110487 113 219 135 232
1	0.110194 255 164 278 188
1	0.110184 192 69 222 105
1	0.110038 185 153 232 213
1	0.109546 229 170 243 188
