1	0.995657 120 98 204 222
1	0.689543 1 114 44 194
1	0.398313 315 169 365 241
1	0.128163 325 229 347 249
1	0.124306 11 129 40 181
1	0.122487 394 205 410 228
1	0.122417 249 177 273 221
1	0.121326 197 157 250 224
1	0.120897 18 143 34 168
1	0.120824 372 199 386 218
1	0.120181 50 164 77 202
1	0.120028 371 195 393 224
1	0.118945 61 135 83 170
1	0.118908 13 131 33 154
1	0.118876 376 217 391 241
1	0.118764 20 152 35 179
1	0.118724 362 214 376 238
1	0.1186 100 18 154 83
1	0.118571 76 163 108 201
1	0.118466 49 121 73 157
1	0.118411 393 211 410 240
1	0.118389 53 138 76 173
1	0.118185 372 210 396 245
1	0.11816 61 155 85 192
1	0.118128 8 113 38 150
1	0.118038 1 159 14 185
1	0.117929 65 158 81 183
1	0.117876 201 189 260 260
1	0.117734 15 116 34 136
1	0.117718 207 199 242 239
1	0.117514 66 114 80 141
1	0.117453 63 120 83 159
1	0.117309 0 130 17 151
1	0.117029 33 114 48 138
1	0.1169 358 234 374 254
1	0.11689 233 194 260 229
1	0.116872 233 224 274 273
1	0.11686 335 232 352 252
1	0.116777 55 158 74 183
1	0.116769 35 128 48 151
1	0.116492 363 200 376 222
1	0.116396 1 145 12 163
1	0.116394 29 109 52 145
1	0.11616 237 201 254 226
1	0.116114 330 199 362 246
1	0.115959 28 136 51 176
1	0.115834 317 201 351 249
1	0.115718 -2 115 18 137
1	0.115591 37 104 49 119
1	0.115589 -1 149 19 193
1	0.115588 84 143 98 164
1	0.115464 29 122 52 163
1	0.115359 396 195 407 209
1	0.115332 39 162 68 217
1	0.115206 49 117 64 139
1	0.115181 80 136 106 170
1	0.115168 37 157 50 179
1	0.114946 34 145 47 167
1	0.114904 245 185 261 210
1	0.114633 356 207 380 246
1	0.114518 106 154 121 179
1	0.114485 32 97 55 132
1	0.11447 56 106 68 118
1	0.114257 68 108 78 121
1	0.114168 69 109 104 157
1	0.114038 86 158 102 181
1	0.113961 364 190 377 210
1	0.113868 203 230 245 271
1	0.113851 218 223 251 260
1	0.11382 31 149 54 186
1	0.113615 50 100 75 130
1	0.113511 35 170 49 194
1	0.11343 133 22 167 69
1	0.113347 247 179 258 196
1	0.113133 345 249 359 267
1	0.112988 357 191 378 227
1	0.112982 63 176 92 220
1	0.112969 355 249 374 270
1	0.112939 179 132 205 176
1	0.112933 186 133 198 149
1	0.112826 250 204 279 250
1	0.112812 36 108 63 156
1	0.112789 1 148 32 213
1	0.112732 354 229 379 257
1	0.1127 27 145 76 222
1	0.112641 219 213 250 245
1	0.112447 101 149 126 189
1	0.112332 108 149 122 170
1	0.112212 32 163 55 201
1	0.112156 -1 124 28 165
1	0.11192 254 177 267 199
1	0.111865 206 220 220 236
1	0.111815 218 202 238 223
1	0.111772 226 219 243 239
1	0.111696 226 162 277 228
1	0.11148 49 179 71 211
1	0.111462 76 177 106 219
1	0.111337 62 101 83 132
1	0.111317 13 98 41 129
1	0.111313 186 140 201 162
