1	0.97498 66 40 138 132
1	0.118878 250 249 302 349
1	0.118298 27 150 73 226
1	0.116346 226 222 272 319
1	0.115988 199 146 234 221
1	0.114419 237 235 264 291
1	0.113412 213 189 235 253
1	0.113386 264 262 291 325
1	0.11314 260 226 285 272
1	0.112346 260 245 281 289
1	0.112307 247 252 263 282
1	0.111899 244 230 271 278
1	0.111815 245 210 275 248
1	0.111795 203 176 240 275
1	0.111711 266 231 293 284
1	0.111588 263 255 275 283
1	0.111546 220 172 241 228
1	0.111488 235 259 265 321
1	0.111094 225 167 235 193
1	0.110982 252 218 267 239
1	0.11075 291 234 316 285
1	0.110611 220 158 240 205
1	0.110464 293 264 318 327
1	0.110292 253 185 265 204
1	0.110162 225 183 236 215
1	0.110002 263 221 279 243
1	0.109798 253 203 268 223
1	0.109603 247 179 272 215
1	0.109417 187 134 214 183
1	0.109388 249 239 265 266
1	0.109281 225 152 233 169
1	0.108727 238 248 253 284
1	0.10869 232 177 257 220
1	0.108645 239 185 250 207
1	0.108369 258 214 284 252
1	0.108213 205 153 222 209
1	0.10789 232 194 258 237
1	0.107784 280 249 317 343
1	0.107237 237 168 248 189
1	0.107083 237 203 252 227
1	0.106933 263 234 278 259
1	0.106884 214 228 238 291
1	0.106505 227 188 275 271
1	0.106439 232 161 253 197
1	0.106318 238 219 251 241
1	0.106109 237 238 250 264
1	0.106089 35 187 63 227
1	0.105851 229 267 280 355
1	0.105362 221 145 238 183
1	0.104675 211 149 220 171
1	0.10463 210 133 235 185
1	0.104413 267 205 279 225
1	0.10439 226 166 329 347
1	0.103827 275 234 291 264
1	0.103692 232 255 255 304
1	0.1033 50 193 78 241
1	0.10313 277 254 290 284
1	0.102391 292 288 317 349
1	0.102324 259 198 283 235
1	0.102188 223 197 235 227
1	0.102107 250 267 265 296
1	0.101614 198 149 211 174
1	0.101415 236 267 250 299
1	0.101388 262 292 292 348
1	0.10136 225 245 237 278
1	0.10132 308 257 316 273
1	0.100952 238 294 268 348
1	0.100516 271 216 295 255
1	0.100504 246 163 268 200
1	0.100267 231 268 240 291
1	0.100057 276 221 290 243
1	0.100036 190 155 215 213
