1	0.971718 34 18 140 156
1	0.709937 142 102 258 246
1	0.406534 196 28 239 79
1	0.126402 178 4 245 69
1	0.1151 190 8 226 56
1	0.114832 201 337 216 356
1	0.112483 215 334 231 352
1	0.112418 217 319 230 337
1	0.112072 196 313 211 334
1	0.111774 244 -4 317 59
1	0.111579 195 331 221 365
1	0.111005 259 118 287 179
1	0.110824 207 328 238 361
1	0.110314 188 335 202 354
1	0.109999 258 1 304 46
1	0.10975 180 328 209 367
1	0.109725 309 82 336 126
1	0.10953 211 312 236 342
1	0.109401 279 99 307 143
1	0.109376 216 298 228 321
1	0.109266 261 28 301 78
1	0.10915 190 0 222 34
1	0.108935 296 1 339 42
1	0.107939 192 342 220 380
1	0.107934 9 294 36 338
1	0.107606 184 310 202 335
1	0.107557 -2 331 46 444
1	0.107483 292 98 320 140
1	0.107393 198 351 213 371
1	0.107312 326 -1 376 43
1	0.107236 27 290 53 331
1	0.107085 31 296 48 323
1	0.106903 211 346 242 383
1	0.106885 186 353 201 375
1	0.10678 291 84 319 123
1	0.106718 0 316 33 392
1	0.106632 210 43 236 80
1	0.106588 162 0 209 45
1	0.106585 56 429 69 445
1	0.106529 298 108 316 133
1	0.106429 18 353 83 442
1	0.106334 263 71 297 121
1	0.106291 258 99 288 154
1	0.1062 229 -1 271 47
1	0.106179 44 271 68 317
1	0.106081 303 135 316 156
1	0.105736 181 346 207 382
1	0.105719 2 291 31 358
1	0.105662 219 355 233 373
1	0.10563 296 89 313 114
1	0.105497 276 119 306 168
1	0.105291 2 294 19 323
1	0.105274 245 103 275 151
1	0.105229 206 -4 234 29
1	0.105176 280 -5 355 59
1	0.105137 212 291 234 328
1	0.104902 233 322 246 341
1	0.104826 48 396 78 440
1	0.104682 183 291 202 322
1	0.104278 57 408 70 428
1	0.104247 64 368 102 422
1	0.104176 315 104 332 130
1	0.104131 331 85 350 118
1	0.104088 82 410 98 439
1	0.104048 182 25 213 68
1	0.104018 233 330 249 350
1	0.103929 295 125 321 165
1	0.103895 281 129 300 159
1	0.103732 245 121 275 177
1	0.103729 194 297 210 324
1	0.103688 76 396 104 447
1	0.10367 282 13 351 97
1	0.103327 316 69 332 98
1	0.103321 0 310 21 347
1	0.103252 48 354 110 435
1	0.103237 292 67 319 106
1	0.103158 247 69 272 106
1	0.103073 80 387 98 415
1	0.102949 64 407 80 431
1	0.102908 263 125 283 162
1	0.102872 285 94 302 115
1	0.10277 226 322 256 358
1	0.102718 169 332 183 352
1	0.102673 252 58 311 142
1	0.102625 252 76 267 96
1	0.102572 43 368 73 406
1	0.102513 15 270 72 366
1	0.102494 277 68 307 104
1	0.102473 65 427 80 445
1	0.102417 304 140 319 164
1	0.102395 212 -1 229 22
1	0.102382 49 291 67 324
1	0.102311 312 65 338 111
1	0.102245 151 313 210 398
1	0.102106 28 309 56 353
1	0.102065 43 321 71 365
1	0.10205 32 276 56 315
1	0.102015 256 64 291 105
1	0.101917 49 387 66 410
1	0.1019 161 325 190 365
