1	0.979549 169 30 260 152
1	0.832504 72 110 168 238
1	0.777139 349 36 422 136
1	0.350102 48 15 162 144
1	0.125905 81 25 151 111
1	0.110021 361 206 402 241
1	0.109499 383 311 396 320
1	0.109497 32 6 101 98
1	0.108357 322 128 339 146
1	0.107663 321 118 341 143
1	0.106909 392 311 409 321
1	0.10679 316 122 347 151
1	0.106431 94 -7 160 55
1	0.10584 367 213 397 235
1	0.105346 373 285 395 299
1	0.104876 3 19 35 64
1	0.104384 377 296 392 307
1	0.103886 365 223 398 246
1	0.103791 434 260 445 269
1	0.103776 433 274 445 284
1	0.102728 -1 -2 36 35
1	0.102636 4 45 35 94
1	0.102624 377 307 403 325
1	0.102516 435 283 448 295
1	0.102086 365 277 403 303
1	0.100831 368 288 398 312
1	0.100741 53 38 134 120
1	0.100652 398 296 412 306
1	0.100631 334 118 350 138
1	0.100318 412 282 428 294
1	0.100008 316 147 332 161
