1	0.982286 77 185 146 278
1	0.154021 60 239 77 269
1	0.132325 139 69 193 133
1	0.127041 75 26 136 105
1	0.124222 169 72 204 120
1	0.123986 235 8 296 87
1	0.123974 131 18 193 100
1	0.123707 141 2 184 40
1	0.123332 157 24 209 105
1	0.123108 13 9 66 93
1	0.123054 16 201 61 272
1	0.12242 153 89 208 154
1	0.121974 211 10 273 88
1	0.121175 49 72 75 118
1	0.12083 80 49 110 93
1	0.120649 235 75 248 99
1	0.120343 252 266 296 355
1	0.120247 241 91 289 176
1	0.120178 113 -2 172 50
1	0.119856 212 126 261 215
1	0.119855 199 105 227 152
1	0.119717 277 108 301 168
1	0.119486 235 86 248 110
1	0.119246 223 80 244 117
1	0.11919 199 69 227 124
1	0.118988 21 197 44 233
1	0.118654 189 92 235 166
1	0.118399 112 64 126 88
1	0.11833 31 13 56 55
1	0.118116 93 71 126 116
1	0.118071 231 70 251 105
1	0.118066 260 50 279 76
1	0.118016 45 178 73 213
1	0.1179 212 57 260 132
1	0.117778 239 51 292 138
1	0.117663 213 93 259 176
1	0.117469 74 64 107 113
1	0.117462 106 52 131 93
1	0.117251 225 76 239 101
1	0.117123 255 41 285 80
1	0.117037 20 212 44 258
1	0.117004 0 80 12 123
1	0.116882 0 184 26 231
1	0.116878 97 56 114 82
1	0.116862 197 142 227 192
1	0.116687 92 12 120 50
1	0.116667 223 104 251 156
1	0.116653 24 186 45 220
1	0.116484 248 107 276 157
1	0.116456 236 58 250 79
1	0.116454 20 9 46 51
1	0.116445 250 52 266 77
1	0.116394 41 60 81 132
1	0.116374 27 1 40 19
1	0.1163 99 30 118 56
1	0.116267 247 44 272 80
1	0.116212 90 61 117 102
1	0.116059 209 81 234 124
1	0.115981 248 72 260 92
1	0.115979 225 109 239 136
1	0.115928 292 56 302 84
1	0.115884 97 1 133 37
1	0.115868 118 62 171 129
1	0.115719 94 35 126 81
1	0.11546 29 194 50 227
1	0.115342 231 99 256 141
1	0.115252 146 31 179 77
1	0.115244 171 30 203 85
1	0.115131 171 145 207 188
1	0.115075 279 131 300 194
1	0.115047 223 143 251 194
1	0.114994 264 71 278 90
1	0.114991 113 33 128 55
1	0.114986 99 0 117 20
1	0.114978 19 88 67 175
1	0.114933 214 88 230 116
1	0.114898 231 48 255 86
1	0.114826 24 12 40 41
1	0.114756 238 108 251 132
1	0.114675 188 132 236 208
1	0.114673 197 183 227 228
1	0.114648 80 9 107 46
1	0.114605 47 28 74 85
1	0.114488 -2 5 39 103
1	0.114487 108 25 133 64
1	0.114484 291 300 299 325
1	0.114371 249 108 264 133
1	0.114363 266 90 302 185
1	0.114359 83 2 98 19
1	0.114318 160 132 213 204
1	0.114283 110 -1 130 19
1	0.114218 36 2 51 22
1	0.114213 19 54 65 134
1	0.114211 37 13 82 95
1	0.114196 268 282 293 339
1	0.11418 252 92 264 113
1	0.114144 74 0 92 19
1	0.114093 38 27 53 53
1	0.114086 82 -2 143 58
1	0.114048 137 135 193 208
