1	0.993725 107 50 191 174
1	0.162845 185 2 210 41
1	0.125507 0 59 20 136
1	0.122527 193 10 208 36
1	0.11851 213 33 229 63
1	0.118507 194 3 208 26
1	0.117436 187 3 203 26
1	0.117216 206 135 233 171
1	0.116296 234 101 257 140
1	0.115736 198 26 214 61
1	0.115616 217 136 241 173
1	0.11518 246 122 268 166
1	0.114966 265 113 277 136
1	0.114445 1 101 12 138
1	0.11402 259 121 282 163
1	0.113896 254 147 267 174
1	0.113679 245 103 269 145
1	0.113492 214 23 226 43
1	0.113198 278 92 292 119
1	0.113188 262 151 276 179
1	0.11309 264 126 278 154
1	0.11302 237 148 248 168
1	0.112984 231 79 257 120
1	0.112912 184 24 201 60
1	0.112813 254 132 305 204
1	0.112665 263 159 281 194
1	0.112647 259 143 280 185
1	0.112624 185 32 197 54
1	0.112616 260 105 283 145
1	0.112415 247 87 265 117
1	0.112377 263 91 279 117
1	0.112167 217 106 240 142
1	0.112135 216 2 226 17
1	0.112065 250 139 271 181
1	0.111965 294 211 308 234
1	0.111961 212 16 230 51
1	0.111902 1 79 13 125
1	0.111818 265 165 277 189
1	0.111694 234 121 258 163
1	0.111682 279 209 292 231
1	0.111574 29 125 39 153
1	0.111549 273 162 296 198
1	0.111546 226 61 278 129
1	0.111526 265 147 295 193
1	0.111398 276 178 291 203
1	0.1113 279 73 292 98
1	0.110923 1 127 9 152
1	0.110818 23 295 56 346
1	0.110675 207 112 238 164
1	0.110663 303 209 315 233
1	0.110636 -1 68 26 175
1	0.110529 259 83 283 122
1	0.110507 249 110 263 138
1	0.110447 184 93 295 294
1	0.110249 239 127 253 155
1	0.11015 78 254 109 302
1	0.110015 275 200 297 236
1	0.109834 249 94 304 173
1	0.109731 304 181 316 206
1	0.109608 262 75 276 96
1	0.109533 245 72 268 101
1	0.109497 51 293 82 346
1	0.109312 256 163 267 189
1	0.109269 233 140 254 179
1	0.109209 303 219 314 245
1	0.1092 223 83 245 123
1	0.108984 15 315 66 399
1	0.108918 236 73 256 103
1	0.108819 67 271 119 369
1	0.108633 38 315 91 409
1	0.108605 26 116 44 161
1	0.108488 25 83 65 167
1	0.108454 253 163 304 244
1	0.108445 51 331 80 383
1	0.108266 1 211 26 270
1	0.108149 290 182 303 203
1	0.108148 290 203 311 239
1	0.108131 286 84 305 126
1	0.107878 46 86 93 163
1	0.107872 39 118 60 164
1	0.107853 223 36 234 59
1	0.107811 41 277 93 360
1	0.107712 148 241 162 269
1	0.1076 298 199 318 239
1	0.107493 24 329 55 377
1	0.107488 2 33 22 108
1	0.107411 292 179 317 230
1	0.107212 225 70 246 108
1	0.107201 275 66 298 107
1	0.106912 212 -2 229 27
1	0.106883 218 28 236 63
1	0.106878 13 238 65 324
1	0.106865 -2 112 13 158
1	0.106746 13 202 64 285
1	0.106707 135 241 147 260
1	0.106705 48 205 93 283
1	0.106684 300 173 319 214
1	0.106599 208 152 231 188
1	0.106546 199 56 247 142
1	0.106511 256 69 282 104
